r0,g0,b0,r1,g1,b1,r2,g2,b2,r3,g3,b3,r4,g4,b4,r5,g5,b5,r6,g6,b6,r7,g7,b7
58.94472289846685,51.07904911927987,42.295002148074104,85.41025641025554,77.56311213820928,68.8372400132059,114.90093642188185,106.73839329719311,97.35653031049799,141.3861281968266,133.1899482033098,123.6137908708322,167.54503769332325,158.41283904561934,147.41400481852824,196.76888515848634,183.6455021230447,167.74395181198798,213.60908904499024,201.14840826367495,184.37553186033654,227.95849143382688,217.2778544325485,203.04375071863882
64.18834040248633,62.96994856058129,56.563396805335586,94.0794161306308,92.04527461651328,81.80974764967073,127.44574578022508,124.31605235961638,109.27178780571191,153.20049928672876,149.6072039942897,132.50727532097073,179.87221303080452,176.09083746947135,157.94674229890543,211.4495451760365,203.65419239288087,178.24928123673917,226.4933392681024,220.17448256126352,194.3449273519268,237.2637626262716,232.84154040402484,210.4976641414038
96.10115963484796,85.19467061435549,73.70959782876662,144.55214227970635,118.9858528698428,104.91269199676638,167.72591262716642,154.57809694793184,144.42010771993046,187.63629268292385,184.1578536585331,175.95843902439378,207.63373903198195,208.5404755165551,198.778233795645,231.6269121429533,229.97861107350772,218.13889264924873,249.34693788276297,249.64107611548184,236.59623797025714,253.42858877659563,254.1460877308928,249.04636163694266
73.75591068302448,73.7818520140114,68.28644921193315,110.25775439868754,109.61073825503755,98.79593687646957,143.67381722009438,142.7627093740824,130.2331766088705,173.17336968870384,172.2035900931552,158.91251988184183,199.09325557223778,198.02615775493683,183.2927012357088,215.85459035886757,213.82806354240086,196.39244443088907,233.21132418708288,229.7416053968102,208.8758811491055,244.7845562740311,243.82452441196722,226.5024833661538
79.58023630505602,73.65606874329565,68.19054779807456,105.25346411334809,100.45305931808457,94.32835123774701,131.69437741313413,127.06636100386802,120.26134169884662,153.00918798113307,148.12656237066977,140.61344259581327,173.45313702848216,167.7028483448773,158.3920323325615,197.19470639511812,188.1530232189556,174.84745225453605,214.2729601608749,204.2472945795726,187.66912468875063,225.13365125179303,214.5800338834029,198.2445566919638
67.9230053067611,66.87319616424482,59.43915836514469,87.94829500396227,86.64623314830808,78.45202220459623,109.12731185689302,107.79057098662575,98.46533055349146,129.9864066614468,128.9472635399581,118.89182264607771,151.6403555873789,150.59954656643092,139.06348069924508,168.05763721351224,166.8436369119541,153.89577050663203,184.70021720041598,181.8120985258248,166.50094736356067,220.52619017711618,209.95641251100022,179.91081522421095
63.427416031324086,57.84854729033835,49.48279414796342,87.36168711140834,80.7891110737716,69.32478575030318,113.12837910608366,100.75300664153856,84.31692694309316,119.42996224915548,125.76495132128102,136.82435922908445,139.2419381695052,121.15407670533607,100.43725370483284,162.08314104412892,147.93200173060524,129.4332996827157,194.31548721748652,184.99555390885746,173.28732864022993,220.407212965075,211.77356767861465,200.94350604886364
73.86668861094057,71.0926596444947,57.35450954575727,106.94714721027219,103.1149521908073,85.19628034044698,135.32881821751187,131.11336866901632,112.33735767570022,164.27362899379813,160.6129709108303,142.60772532189068,185.5988786741953,182.88102403429838,166.1199653708207,212.7770443293658,205.8624025493662,181.5543162806605,230.54602147670442,223.64776895883628,196.98499299673546,244.372408947205,239.738962407766,216.922883241601
81.42892561982981,82.20123966942319,73.72272727272737,117.73812480596604,118.41617510088994,108.37985097795726,143.33846542151144,144.06368837286283,133.8106175332325,164.596023834082,165.26286238110782,154.69978228486318,183.7515238614403,184.43664205362145,173.83998215967105,199.7879911788302,200.35217856187518,188.66603180967667,215.97782515992492,214.93487109904785,199.5177359953377,234.29158330952606,231.89568448127375,212.44884252643624
58.85129870129829,54.12224025973653,36.48165584415581,87.21560222888496,81.72171024431199,62.51071581655022,112.18326766242092,105.60322551085555,84.31402913955657,136.8151298525122,129.675866437431,107.01746448285145,161.17688858810374,153.564080873022,129.4085948735298,185.61498904063245,177.08000337211374,151.04156128814722,215.56936449238518,200.141168846011,162.6508329838749,227.4063334205511,214.5287882753433,180.13506935359638
67.8673293825282,62.700248518452824,55.51768304339126,101.98548665381198,91.84065766770611,77.28529381913418,132.5331900257963,116.23542562339038,89.69982803094797,159.1584675109791,139.6133138165902,107.00241837968169,184.82061435973435,163.3121761658031,101.89322723907088,188.51181612172303,172.6717384266779,142.12997733894227,217.5733692663083,202.63799362005398,175.94032559673158,232.08135054615383,217.68556107249054,192.67316782524725
66.78161270615668,63.60980452047178,50.79337202199393,99.18259582168315,95.94176673794452,81.17798980094267,131.6955012295744,128.12686243309057,112.13901345290888,161.23778433024992,157.45766638584598,140.04622999157837,185.628005061155,181.48409953605946,162.92155208772766,209.9053991693656,203.26345946777028,178.84071681279727,222.3275339876333,215.94343360736397,191.10493475737172,233.40819108581917,228.71017069701367,207.15339023233645
67.24308276926945,61.19023868898137,51.49317183231658,85.24006389777676,79.79686900957122,70.41527156548518,105.37979153614671,99.02921911487155,87.29008372728077,126.04999081050488,118.8282178521073,105.3827115113685,148.80327981809342,140.4350582236618,124.70502308275348,173.26029607136405,162.63740747770314,143.46460428924365,215.78080213311088,189.81640928784404,156.34451727585005,235.5681615946118,217.1866880227642,185.83600284749986
53.718427391629845,54.53200275291418,47.24819339297444,80.52113670461706,81.27667460948805,73.25796487511585,107.18674698794632,108.06908278274918,99.83501748930681,135.6346927053381,136.56519241814706,127.4259620907478,166.21538266277705,167.0791978677484,157.04124888945304,200.03009720107838,200.1982667759697,188.01510715540115,227.11931490443155,226.26028308999878,208.9334205972345,240.87588711011188,241.7281729658226,227.51229575837036
