date,image
 February 15 1924 ,https://vogue.blob.core.windows.net/vogueoutput19240215thumbnails/Covers/0x420/19240215.jpg
 February 1 1924 ,https://vogue.blob.core.windows.net/vogueoutput19240201thumbnails/Covers/0x420/19240201.jpg
 January 15 1924 ,https://vogue.blob.core.windows.net/vogueoutput19240115thumbnails/Covers/0x420/19240115.jpg
 January 1 1924 ,https://vogue.blob.core.windows.net/vogueoutput19240101thumbnails/Covers/0x420/19240101.jpg
 December 15 1925 ,https://vogue.blob.core.windows.net/vogueoutput19251215thumbnails/Covers/0x420/19251215.jpg
 December 1 1925 ,https://vogue.blob.core.windows.net/vogueoutput19251201thumbnails/Covers/0x420/19251201.jpg
 November 15 1925 ,https://vogue.blob.core.windows.net/vogueoutput19251115thumbnails/Covers/0x420/19251115.jpg
 November 1 1925 ,https://vogue.blob.core.windows.net/vogueoutput19251101thumbnails/Covers/0x420/19251101.jpg
 October 15 1925 ,https://vogue.blob.core.windows.net/vogueoutput19251015thumbnails/Covers/0x420/19251015.jpg
 October 1 1925 ,https://vogue.blob.core.windows.net/vogueoutput19251001thumbnails/Covers/0x420/19251001.jpg
 September 15 1925 ,https://vogue.blob.core.windows.net/vogueoutput19250915thumbnails/Covers/0x420/19250915.jpg
 September 1 1925 ,https://vogue.blob.core.windows.net/vogueoutput19250901thumbnails/Covers/0x420/19250901.jpg
 August 15 1925 ,https://vogue.blob.core.windows.net/vogueoutput19250815thumbnails/Covers/0x420/19250815.jpg
 August 1 1925 ,https://vogue.blob.core.windows.net/vogueoutput19250801thumbnails/Covers/0x420/19250801.jpg
 July 15 1925 ,https://vogue.blob.core.windows.net/vogueoutput19250715thumbnails/Covers/0x420/19250715.jpg
 July 1 1925 ,https://vogue.blob.core.windows.net/vogueoutput19250701thumbnails/Covers/0x420/19250701.jpg
 June 15 1925 ,https://vogue.blob.core.windows.net/vogueoutput19250615thumbnails/Covers/0x420/19250615.jpg
 June 1 1925 ,https://vogue.blob.core.windows.net/vogueoutput19250601thumbnails/Covers/0x420/19250601.jpg
 May 15 1925 ,https://vogue.blob.core.windows.net/vogueoutput19250515thumbnails/Covers/0x420/19250515.jpg
 May 1 1925 ,https://vogue.blob.core.windows.net/vogueoutput19250501thumbnails/Covers/0x420/19250501.jpg
 April 15 1925 ,https://vogue.blob.core.windows.net/vogueoutput19250415thumbnails/Covers/0x420/19250415.jpg
 April 1 1925 ,https://vogue.blob.core.windows.net/vogueoutput19250401thumbnails/Covers/0x420/19250401.jpg
 March 15 1925 ,https://vogue.blob.core.windows.net/vogueoutput19250315thumbnails/Covers/0x420/19250315.jpg
 March 1 1925 ,https://vogue.blob.core.windows.net/vogueoutput19250301thumbnails/Covers/0x420/19250301.jpg
 February 15 1925 ,https://vogue.blob.core.windows.net/vogueoutput19250215thumbnails/Covers/0x420/19250215.jpg
 February 1 1925 ,https://vogue.blob.core.windows.net/vogueoutput19250201thumbnails/Covers/0x420/19250201.jpg
 January 15 1925 ,https://vogue.blob.core.windows.net/vogueoutput19250115thumbnails/Covers/0x420/19250115.jpg
 January 1 1925 ,https://vogue.blob.core.windows.net/vogueoutput19250101thumbnails/Covers/0x420/19250101.jpg
 December 15 1926 ,https://vogue.blob.core.windows.net/vogueoutput19261215thumbnails/Covers/0x420/19261215.jpg
 December 1 1926 ,https://vogue.blob.core.windows.net/vogueoutput19261201thumbnails/Covers/0x420/19261201.jpg
 November 15 1926 ,https://vogue.blob.core.windows.net/vogueoutput19261115thumbnails/Covers/0x420/19261115.jpg
 November 1 1926 ,https://vogue.blob.core.windows.net/vogueoutput19261101thumbnails/Covers/0x420/19261101.jpg
 October 15 1926 ,https://vogue.blob.core.windows.net/vogueoutput19261015thumbnails/Covers/0x420/19261015.jpg
 October 11 1926 ,https://vogue.blob.core.windows.net/vogueoutput19261011thumbnails/Covers/0x420/19261011.jpg
 October 1 1926 ,https://vogue.blob.core.windows.net/vogueoutput19261001thumbnails/Covers/0x420/19261001.jpg
 September 15 1926 ,https://vogue.blob.core.windows.net/vogueoutput19260915thumbnails/Covers/0x420/19260915.jpg
 September 1 1926 ,https://vogue.blob.core.windows.net/vogueoutput19260901thumbnails/Covers/0x420/19260901.jpg
 August 15 1926 ,https://vogue.blob.core.windows.net/vogueoutput19260815thumbnails/Covers/0x420/19260815.jpg
 August 1 1926 ,https://vogue.blob.core.windows.net/vogueoutput19260801thumbnails/Covers/0x420/19260801.jpg
 July 15 1926 ,https://vogue.blob.core.windows.net/vogueoutput19260715thumbnails/Covers/0x420/19260715.jpg
 July 1 1926 ,https://vogue.blob.core.windows.net/vogueoutput19260701thumbnails/Covers/0x420/19260701.jpg
 June 15 1926 ,https://vogue.blob.core.windows.net/vogueoutput19260615thumbnails/Covers/0x420/19260615.jpg
 June 1 1926 ,https://vogue.blob.core.windows.net/vogueoutput19260601thumbnails/Covers/0x420/19260601.jpg
 May 15 1926 ,https://vogue.blob.core.windows.net/vogueoutput19260515thumbnails/Covers/0x420/19260515.jpg
 May 1 1926 ,https://vogue.blob.core.windows.net/vogueoutput19260501thumbnails/Covers/0x420/19260501.jpg
 April 15 1926 ,https://vogue.blob.core.windows.net/vogueoutput19260415thumbnails/Covers/0x420/19260415.jpg
 April 1 1926 ,https://vogue.blob.core.windows.net/vogueoutput19260401thumbnails/Covers/0x420/19260401.jpg
 March 15 1926 ,https://vogue.blob.core.windows.net/vogueoutput19260315thumbnails/Covers/0x420/19260315.jpg
 March 1 1926 ,https://vogue.blob.core.windows.net/vogueoutput19260301thumbnails/Covers/0x420/19260301.jpg
 February 15 1926 ,https://vogue.blob.core.windows.net/vogueoutput19260215thumbnails/Covers/0x420/19260215.jpg
 February 1 1926 ,https://vogue.blob.core.windows.net/vogueoutput19260201thumbnails/Covers/0x420/19260201.jpg
 January 15 1926 ,https://vogue.blob.core.windows.net/vogueoutput19260115thumbnails/Covers/0x420/19260115.jpg
 January 1 1926 ,https://vogue.blob.core.windows.net/vogueoutput19260101thumbnails/Covers/0x420/19260101.jpg
 December 15 1927 ,https://vogue.blob.core.windows.net/vogueoutput19271215thumbnails/Covers/0x420/19271215.jpg
 December 1 1927 ,https://vogue.blob.core.windows.net/vogueoutput19271201thumbnails/Covers/0x420/19271201.jpg
 November 15 1927 ,https://vogue.blob.core.windows.net/vogueoutput19271115thumbnails/Covers/0x420/19271115.jpg
 November 1 1927 ,https://vogue.blob.core.windows.net/vogueoutput19271101thumbnails/Covers/0x420/19271101.jpg
 October 15 1927 ,https://vogue.blob.core.windows.net/vogueoutput19271015thumbnails/Covers/0x420/19271015.jpg
 October 1 1927 ,https://vogue.blob.core.windows.net/vogueoutput19271001thumbnails/Covers/0x420/19271001.jpg
 September 15 1927 ,https://vogue.blob.core.windows.net/vogueoutput19270915thumbnails/Covers/0x420/19270915.jpg
 September 1 1927 ,https://vogue.blob.core.windows.net/vogueoutput19270901thumbnails/Covers/0x420/19270901.jpg
 August 15 1927 ,https://vogue.blob.core.windows.net/vogueoutput19270815thumbnails/Covers/0x420/19270815.jpg
 August 1 1927 ,https://vogue.blob.core.windows.net/vogueoutput19270801thumbnails/Covers/0x420/19270801.jpg
 July 15 1927 ,https://vogue.blob.core.windows.net/vogueoutput19270715thumbnails/Covers/0x420/19270715.jpg
 July 1 1927 ,https://vogue.blob.core.windows.net/vogueoutput19270701thumbnails/Covers/0x420/19270701.jpg
 June 15 1927 ,https://vogue.blob.core.windows.net/vogueoutput19270615thumbnails/Covers/0x420/19270615.jpg
 June 1 1927 ,https://vogue.blob.core.windows.net/vogueoutput19270601thumbnails/Covers/0x420/19270601.jpg
 May 15 1927 ,https://vogue.blob.core.windows.net/vogueoutput19270515thumbnails/Covers/0x420/19270515.jpg
 May 1 1927 ,https://vogue.blob.core.windows.net/vogueoutput19270501thumbnails/Covers/0x420/19270501.jpg
 April 15 1927 ,https://vogue.blob.core.windows.net/vogueoutput19270415thumbnails/Covers/0x420/19270415.jpg
 April 1 1927 ,https://vogue.blob.core.windows.net/vogueoutput19270401thumbnails/Covers/0x420/19270401.jpg
 March 15 1927 ,https://vogue.blob.core.windows.net/vogueoutput19270315thumbnails/Covers/0x420/19270315.jpg
 March 1 1927 ,https://vogue.blob.core.windows.net/vogueoutput19270301thumbnails/Covers/0x420/19270301.jpg
 February 15 1927 ,https://vogue.blob.core.windows.net/vogueoutput19270215thumbnails/Covers/0x420/19270215.jpg
 February 1 1927 ,https://vogue.blob.core.windows.net/vogueoutput19270201thumbnails/Covers/0x420/19270201.jpg
 January 15 1927 ,https://vogue.blob.core.windows.net/vogueoutput19270115thumbnails/Covers/0x420/19270115.jpg
 January 1 1927 ,https://vogue.blob.core.windows.net/vogueoutput19270101thumbnails/Covers/0x420/19270101.jpg
 December 22 1928 ,https://vogue.blob.core.windows.net/vogueoutput19281222thumbnails/Covers/0x420/19281222.jpg
 December 8 1928 ,https://vogue.blob.core.windows.net/vogueoutput19281208thumbnails/Covers/0x420/19281208.jpg
 November 24 1928 ,https://vogue.blob.core.windows.net/vogueoutput19281124thumbnails/Covers/0x420/19281124.jpg
 November 10 1928 ,https://vogue.blob.core.windows.net/vogueoutput19281110thumbnails/Covers/0x420/19281110.jpg
 October 27 1928 ,https://vogue.blob.core.windows.net/vogueoutput19281027thumbnails/Covers/0x420/19281027.jpg
 October 13 1928 ,https://vogue.blob.core.windows.net/vogueoutput19281013thumbnails/Covers/0x420/19281013.jpg
 September 29 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280929thumbnails/Covers/0x420/19280929.jpg
 September 15 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280915thumbnails/Covers/0x420/19280915.jpg
 September 1 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280901thumbnails/Covers/0x420/19280901.jpg
 August 15 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280815thumbnails/Covers/0x420/19280815.jpg
 August 1 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280801thumbnails/Covers/0x420/19280801.jpg
 July 15 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280715thumbnails/Covers/0x420/19280715.jpg
 July 1 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280701thumbnails/Covers/0x420/19280701.jpg
 June 15 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280615thumbnails/Covers/0x420/19280615.jpg
 June 1 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280601thumbnails/Covers/0x420/19280601.jpg
 May 15 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280515thumbnails/Covers/0x420/19280515.jpg
 May 1 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280501thumbnails/Covers/0x420/19280501.jpg
 April 15 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280415thumbnails/Covers/0x420/19280415.jpg
 April 1 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280401thumbnails/Covers/0x420/19280401.jpg
 March 15 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280315thumbnails/Covers/0x420/19280315.jpg
 March 1 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280301thumbnails/Covers/0x420/19280301.jpg
 February 15 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280215thumbnails/Covers/0x420/19280215.jpg
 February 1 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280201thumbnails/Covers/0x420/19280201.jpg
 January 15 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280115thumbnails/Covers/0x420/19280115.jpg
 January 1 1928 ,https://vogue.blob.core.windows.net/vogueoutput19280101thumbnails/Covers/0x420/19280101.jpg
 December 21 1929 ,https://vogue.blob.core.windows.net/vogueoutput19291221thumbnails/Covers/0x420/19291221.jpg
 December 7 1929 ,https://vogue.blob.core.windows.net/vogueoutput19291207thumbnails/Covers/0x420/19291207.jpg
 November 23 1929 ,https://vogue.blob.core.windows.net/vogueoutput19291123thumbnails/Covers/0x420/19291123.jpg
 November 9 1929 ,https://vogue.blob.core.windows.net/vogueoutput19291109thumbnails/Covers/0x420/19291109.jpg
 October 26 1929 ,https://vogue.blob.core.windows.net/vogueoutput19291026thumbnails/Covers/0x420/19291026.jpg
 October 12 1929 ,https://vogue.blob.core.windows.net/vogueoutput19291012thumbnails/Covers/0x420/19291012.jpg
 September 28 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290928thumbnails/Covers/0x420/19290928.jpg
 September 14 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290914thumbnails/Covers/0x420/19290914.jpg
 August 31 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290831thumbnails/Covers/0x420/19290831.jpg
 August 17 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290817thumbnails/Covers/0x420/19290817.jpg
 August 3 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290803thumbnails/Covers/0x420/19290803.jpg
 July 20 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290720thumbnails/Covers/0x420/19290720.jpg
 July 6 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290706thumbnails/Covers/0x420/19290706.jpg
 June 22 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290622thumbnails/Covers/0x420/19290622.jpg
 June 8 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290608thumbnails/Covers/0x420/19290608.jpg
 May 25 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290525thumbnails/Covers/0x420/19290525.jpg
 May 11 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290511thumbnails/Covers/0x420/19290511.jpg
 April 27 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290427thumbnails/Covers/0x420/19290427.jpg
 April 13 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290413thumbnails/Covers/0x420/19290413.jpg
 March 30 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290330thumbnails/Covers/0x420/19290330.jpg
 March 16 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290316thumbnails/Covers/0x420/19290316.jpg
 March 2 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290302thumbnails/Covers/0x420/19290302.jpg
 February 16 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290216thumbnails/Covers/0x420/19290216.jpg
 February 2 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290202thumbnails/Covers/0x420/19290202.jpg
 January 19 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290119thumbnails/Covers/0x420/19290119.jpg
 January 5 1929 ,https://vogue.blob.core.windows.net/vogueoutput19290105thumbnails/Covers/0x420/19290105.jpg
 December 22 1930 ,https://vogue.blob.core.windows.net/vogueoutput19301222thumbnails/Covers/0x420/19301222.jpg
 December 8 1930 ,https://vogue.blob.core.windows.net/vogueoutput19301208thumbnails/Covers/0x420/19301208.jpg
 November 24 1930 ,https://vogue.blob.core.windows.net/vogueoutput19301124thumbnails/Covers/0x420/19301124.jpg
 November 10 1930 ,https://vogue.blob.core.windows.net/vogueoutput19301110thumbnails/Covers/0x420/19301110.jpg
 October 27 1930 ,https://vogue.blob.core.windows.net/vogueoutput19301027thumbnails/Covers/0x420/19301027.jpg
 October 13 1930 ,https://vogue.blob.core.windows.net/vogueoutput19301013thumbnails/Covers/0x420/19301013.jpg
 September 29 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300929thumbnails/Covers/0x420/19300929.jpg
 September 15 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300915thumbnails/Covers/0x420/19300915.jpg
 September 1 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300901thumbnails/Covers/0x420/19300901.jpg
 August 16 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300816thumbnails/Covers/0x420/19300816.jpg
 August 2 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300802thumbnails/Covers/0x420/19300802.jpg
 July 19 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300719thumbnails/Covers/0x420/19300719.jpg
 July 5 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300705thumbnails/Covers/0x420/19300705.jpg
 June 21 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300621thumbnails/Covers/0x420/19300621.jpg
 June 7 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300607thumbnails/Covers/0x420/19300607.jpg
 May 24 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300524thumbnails/Covers/0x420/19300524.jpg
 May 10 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300510thumbnails/Covers/0x420/19300510.jpg
 April 26 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300426thumbnails/Covers/0x420/19300426.jpg
 April 12 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300412thumbnails/Covers/0x420/19300412.jpg
 March 29 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300329thumbnails/Covers/0x420/19300329.jpg
 March 15 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300315thumbnails/Covers/0x420/19300315.jpg
 March 1 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300301thumbnails/Covers/0x420/19300301.jpg
 February 15 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300215thumbnails/Covers/0x420/19300215.jpg
 February 1 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300201thumbnails/Covers/0x420/19300201.jpg
 January 18 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300118thumbnails/Covers/0x420/19300118.jpg
 January 4 1930 ,https://vogue.blob.core.windows.net/vogueoutput19300104thumbnails/Covers/0x420/19300104.jpg
 December 15 1931 ,https://vogue.blob.core.windows.net/vogueoutput19311215thumbnails/Covers/0x420/19311215.jpg
 December 1 1931 ,https://vogue.blob.core.windows.net/vogueoutput19311201thumbnails/Covers/0x420/19311201.jpg
 November 15 1931 ,https://vogue.blob.core.windows.net/vogueoutput19311115thumbnails/Covers/0x420/19311115.jpg
 November 1 1931 ,https://vogue.blob.core.windows.net/vogueoutput19311101thumbnails/Covers/0x420/19311101.jpg
 October 15 1931 ,https://vogue.blob.core.windows.net/vogueoutput19311015thumbnails/Covers/0x420/19311015.jpg
 October 1 1931 ,https://vogue.blob.core.windows.net/vogueoutput19311001thumbnails/Covers/0x420/19311001.jpg
 September 15 1931 ,https://vogue.blob.core.windows.net/vogueoutput19310915thumbnails/Covers/0x420/19310915.jpg
 September 1 1931 ,https://vogue.blob.core.windows.net/vogueoutput19310901thumbnails/Covers/0x420/19310901.jpg
 August 15 1931 ,https://vogue.blob.core.windows.net/vogueoutput19310815thumbnails/Covers/0x420/19310815.jpg
 August 1 1931 ,https://vogue.blob.core.windows.net/vogueoutput19310801thumbnails/Covers/0x420/19310801.jpg
 July 15 1931 ,https://vogue.blob.core.windows.net/vogueoutput19310715thumbnails/Covers/0x420/19310715.jpg
 July 1 1931 ,https://vogue.blob.core.windows.net/vogueoutput19310701thumbnails/Covers/0x420/19310701.jpg
 June 15 1931 ,https://vogue.blob.core.windows.net/vogueoutput19310615thumbnails/Covers/0x420/19310615.jpg
 June 1 1931 ,https://vogue.blob.core.windows.net/vogueoutput19310601thumbnails/Covers/0x420/19310601.jpg
 May 15 1931 ,https://vogue.blob.core.windows.net/vogueoutput19310515thumbnails/Covers/0x420/19310515.jpg
 May 1 1931 ,https://vogue.blob.core.windows.net/vogueoutput19310501thumbnails/Covers/0x420/19310501.jpg
 April 15 1931 ,https://vogue.blob.core.windows.net/vogueoutput19310415thumbnails/Covers/0x420/19310415.jpg
 April 1 1931 ,https://vogue.blob.core.windows.net/vogueoutput19310401thumbnails/Covers/0x420/19310401.jpg
 March 15 1931 ,https://vogue.blob.core.windows.net/vogueoutput19310315thumbnails/Covers/0x420/19310315.jpg
 March 1 1931 ,https://vogue.blob.core.windows.net/vogueoutput19310301thumbnails/Covers/0x420/19310301.jpg
 February 15 1931 ,https://vogue.blob.core.windows.net/vogueoutput19310215thumbnails/Covers/0x420/19310215.jpg
 February 1 1931 ,https://vogue.blob.core.windows.net/vogueoutput19310201thumbnails/Covers/0x420/19310201.jpg
 January 15 1931 ,https://vogue.blob.core.windows.net/vogueoutput19310115thumbnails/Covers/0x420/19310115.jpg
 January 1 1931 ,https://vogue.blob.core.windows.net/vogueoutput19310101thumbnails/Covers/0x420/19310101.jpg
 December 15 1932 ,https://vogue.blob.core.windows.net/vogueoutput19321215thumbnails/Covers/0x420/19321215.jpg
 December 1 1932 ,https://vogue.blob.core.windows.net/vogueoutput19321201thumbnails/Covers/0x420/19321201.jpg
 November 15 1932 ,https://vogue.blob.core.windows.net/vogueoutput19321115thumbnails/Covers/0x420/19321115.jpg
 November 1 1932 ,https://vogue.blob.core.windows.net/vogueoutput19321101thumbnails/Covers/0x420/19321101.jpg
 October 15 1932 ,https://vogue.blob.core.windows.net/vogueoutput19321015thumbnails/Covers/0x420/19321015.jpg
 October 1 1932 ,https://vogue.blob.core.windows.net/vogueoutput19321001thumbnails/Covers/0x420/19321001.jpg
 September 15 1932 ,https://vogue.blob.core.windows.net/vogueoutput19320915thumbnails/Covers/0x420/19320915.jpg
 September 1 1932 ,https://vogue.blob.core.windows.net/vogueoutput19320901thumbnails/Covers/0x420/19320901.jpg
 August 15 1932 ,https://vogue.blob.core.windows.net/vogueoutput19320815thumbnails/Covers/0x420/19320815.jpg
 August 1 1932 ,https://vogue.blob.core.windows.net/vogueoutput19320801thumbnails/Covers/0x420/19320801.jpg
 July 15 1932 ,https://vogue.blob.core.windows.net/vogueoutput19320715thumbnails/Covers/0x420/19320715.jpg
 July 1 1932 ,https://vogue.blob.core.windows.net/vogueoutput19320701thumbnails/Covers/0x420/19320701.jpg
 June 15 1932 ,https://vogue.blob.core.windows.net/vogueoutput19320615thumbnails/Covers/0x420/19320615.jpg
 June 1 1932 ,https://vogue.blob.core.windows.net/vogueoutput19320601thumbnails/Covers/0x420/19320601.jpg
 May 15 1932 ,https://vogue.blob.core.windows.net/vogueoutput19320515thumbnails/Covers/0x420/19320515.jpg
 May 1 1932 ,https://vogue.blob.core.windows.net/vogueoutput19320501thumbnails/Covers/0x420/19320501.jpg
 April 15 1932 ,https://vogue.blob.core.windows.net/vogueoutput19320415thumbnails/Covers/0x420/19320415.jpg
 April 1 1932 ,https://vogue.blob.core.windows.net/vogueoutput19320401thumbnails/Covers/0x420/19320401.jpg
 March 15 1932 ,https://vogue.blob.core.windows.net/vogueoutput19320315thumbnails/Covers/0x420/19320315.jpg
 March 1 1932 ,https://vogue.blob.core.windows.net/vogueoutput19320301thumbnails/Covers/0x420/19320301.jpg
 February 15 1932 ,https://vogue.blob.core.windows.net/vogueoutput19320215thumbnails/Covers/0x420/19320215.jpg
 February 1 1932 ,https://vogue.blob.core.windows.net/vogueoutput19320201thumbnails/Covers/0x420/19320201.jpg
 January 15 1932 ,https://vogue.blob.core.windows.net/vogueoutput19320115thumbnails/Covers/0x420/19320115.jpg
 January 1 1932 ,https://vogue.blob.core.windows.net/vogueoutput19320101thumbnails/Covers/0x420/19320101.jpg
 December 15 1933 ,https://vogue.blob.core.windows.net/vogueoutput19331215thumbnails/Covers/0x420/19331215.jpg
 December 1 1933 ,https://vogue.blob.core.windows.net/vogueoutput19331201thumbnails/Covers/0x420/19331201.jpg
 November 15 1933 ,https://vogue.blob.core.windows.net/vogueoutput19331115thumbnails/Covers/0x420/19331115.jpg
 November 1 1933 ,https://vogue.blob.core.windows.net/vogueoutput19331101thumbnails/Covers/0x420/19331101.jpg
 October 15 1933 ,https://vogue.blob.core.windows.net/vogueoutput19331015thumbnails/Covers/0x420/19331015.jpg
 October 1 1933 ,https://vogue.blob.core.windows.net/vogueoutput19331001thumbnails/Covers/0x420/19331001.jpg
 September 15 1933 ,https://vogue.blob.core.windows.net/vogueoutput19330915thumbnails/Covers/0x420/19330915.jpg
 September 1 1933 ,https://vogue.blob.core.windows.net/vogueoutput19330901thumbnails/Covers/0x420/19330901.jpg
 August 15 1933 ,https://vogue.blob.core.windows.net/vogueoutput19330815thumbnails/Covers/0x420/19330815.jpg
 August 1 1933 ,https://vogue.blob.core.windows.net/vogueoutput19330801thumbnails/Covers/0x420/19330801.jpg
 July 15 1933 ,https://vogue.blob.core.windows.net/vogueoutput19330715thumbnails/Covers/0x420/19330715.jpg
 July 1 1933 ,https://vogue.blob.core.windows.net/vogueoutput19330701thumbnails/Covers/0x420/19330701.jpg
 June 15 1933 ,https://vogue.blob.core.windows.net/vogueoutput19330615thumbnails/Covers/0x420/19330615.jpg
 June 1 1933 ,https://vogue.blob.core.windows.net/vogueoutput19330601thumbnails/Covers/0x420/19330601.jpg
 May 15 1933 ,https://vogue.blob.core.windows.net/vogueoutput19330515thumbnails/Covers/0x420/19330515.jpg
 May 1 1933 ,https://vogue.blob.core.windows.net/vogueoutput19330501thumbnails/Covers/0x420/19330501.jpg
 April 15 1933 ,https://vogue.blob.core.windows.net/vogueoutput19330415thumbnails/Covers/0x420/19330415.jpg
 April 1 1933 ,https://vogue.blob.core.windows.net/vogueoutput19330401thumbnails/Covers/0x420/19330401.jpg
 March 15 1933 ,https://vogue.blob.core.windows.net/vogueoutput19330315thumbnails/Covers/0x420/19330315.jpg
 March 1 1933 ,https://vogue.blob.core.windows.net/vogueoutput19330301thumbnails/Covers/0x420/19330301.jpg
 February 15 1933 ,https://vogue.blob.core.windows.net/vogueoutput19330215thumbnails/Covers/0x420/19330215.jpg
 February 1 1933 ,https://vogue.blob.core.windows.net/vogueoutput19330201thumbnails/Covers/0x420/19330201.jpg
 January 15 1933 ,https://vogue.blob.core.windows.net/vogueoutput19330115thumbnails/Covers/0x420/19330115.jpg
 January 1 1933 ,https://vogue.blob.core.windows.net/vogueoutput19330101thumbnails/Covers/0x420/19330101.jpg
 December 15 1934 ,https://vogue.blob.core.windows.net/vogueoutput19341215thumbnails/Covers/0x420/19341215.jpg
 December 1 1934 ,https://vogue.blob.core.windows.net/vogueoutput19341201thumbnails/Covers/0x420/19341201.jpg
 November 15 1934 ,https://vogue.blob.core.windows.net/vogueoutput19341115thumbnails/Covers/0x420/19341115.jpg
 November 1 1934 ,https://vogue.blob.core.windows.net/vogueoutput19341101thumbnails/Covers/0x420/19341101.jpg
 October 15 1934 ,https://vogue.blob.core.windows.net/vogueoutput19341015thumbnails/Covers/0x420/19341015.jpg
 October 1 1934 ,https://vogue.blob.core.windows.net/vogueoutput19341001thumbnails/Covers/0x420/19341001.jpg
 September 15 1934 ,https://vogue.blob.core.windows.net/vogueoutput19340915thumbnails/Covers/0x420/19340915.jpg
 September 1 1934 ,https://vogue.blob.core.windows.net/vogueoutput19340901thumbnails/Covers/0x420/19340901.jpg
 August 15 1934 ,https://vogue.blob.core.windows.net/vogueoutput19340815thumbnails/Covers/0x420/19340815.jpg
 August 1 1934 ,https://vogue.blob.core.windows.net/vogueoutput19340801thumbnails/Covers/0x420/19340801.jpg
 July 15 1934 ,https://vogue.blob.core.windows.net/vogueoutput19340715thumbnails/Covers/0x420/19340715.jpg
 July 1 1934 ,https://vogue.blob.core.windows.net/vogueoutput19340701thumbnails/Covers/0x420/19340701.jpg
 June 15 1934 ,https://vogue.blob.core.windows.net/vogueoutput19340615thumbnails/Covers/0x420/19340615.jpg
 June 1 1934 ,https://vogue.blob.core.windows.net/vogueoutput19340601thumbnails/Covers/0x420/19340601.jpg
 May 15 1934 ,https://vogue.blob.core.windows.net/vogueoutput19340515thumbnails/Covers/0x420/19340515.jpg
 May 1 1934 ,https://vogue.blob.core.windows.net/vogueoutput19340501thumbnails/Covers/0x420/19340501.jpg
 April 15 1934 ,https://vogue.blob.core.windows.net/vogueoutput19340415thumbnails/Covers/0x420/19340415.jpg
 April 1 1934 ,https://vogue.blob.core.windows.net/vogueoutput19340401thumbnails/Covers/0x420/19340401.jpg
 March 15 1934 ,https://vogue.blob.core.windows.net/vogueoutput19340315thumbnails/Covers/0x420/19340315.jpg
