r0,g0,b0,f0,r1,g1,b1,f1,r2,g2,b2,f2,r3,g3,b3,f3,r4,g4,b4,f4,r5,g5,b5,f5,r6,g6,b6,f6,r7,g7,b7,f7
147.11853291231654,102.87162982755041,89.48433325236272,48069.0,222.20403321470738,201.54855109303014,130.0421962379239,21225.0,218.09005257405022,208.03263755138593,199.75118421739933,19211.0,156.81610378913388,147.46018671059892,133.09953322349904,14585.0,83.7373885070863,69.1277964614715,66.85348735195059,8204.0,222.13815775782606,161.7304051101685,169.46245396477258,6841.0,187.7574901074053,180.92118899567285,166.9889297154651,6163.0,48.95355634945517,30.634134459231788,23.580383241324554,5902.0
198.92712924052915,184.79004817055488,170.6983704007545,24626.0,70.05106052094999,67.24398462136682,59.79981856669224,23148.0,220.48091603053928,211.46954862265446,195.7084301360922,19519.0,107.88550528312753,94.84632890815591,84.92050934706559,18454.0,148.37334145681268,128.86054698077436,87.23625778499795,14756.0,67.49928974387286,85.83473355251667,84.07565242097131,12054.0,163.1101024510469,149.5729477370029,129.0230839061042,7736.0,208.05223880597666,193.60663030998592,113.7267508610794,6967.0
146.22146370846895,143.42827025399453,126.61399457884957,31337.0,186.89950306618616,176.83717487840818,160.17926622964487,30922.0,170.0474438855982,161.94504917048212,144.10389610388881,19295.0,122.44614535926718,116.10122741691517,109.84471107432688,18909.0,200.51147965794252,193.72148224928745,177.49841927960614,13309.0,221.97690964360172,215.78930858289814,197.8747170299355,9958.0,211.20222101668872,205.6942272712857,188.1841273893383,7272.0,89.21001173250258,89.64802502932689,78.66562377786008,2558.0
112.77100513923155,82.43289111986294,72.28552647304991,26326.0,204.6976862745036,189.613333333316,168.6281960784324,25467.0,223.41985109776684,212.6603737749541,189.10924561267547,23705.0,133.7526813074522,113.41279366700603,102.73659346271805,19585.0,54.92262090482906,47.98117524699204,44.28216328653251,11374.0,159.5665145665124,140.91409266409505,123.28255528255605,9616.0,193.7162623918977,107.66677916049471,109.22585952330836,8388.0,191.33396390408305,172.58862927551777,151.91870750038447,7839.0
220.12579889220993,207.86898167874816,190.51150404773153,33667.0,193.04289238077843,160.93221268043226,134.32706011328332,26064.0,67.7496473907018,49.10084626235657,39.015232722145726,21882.0,124.40649658075583,91.38769068912154,75.46251972646891,16597.0,201.7096105093427,179.27771375894326,161.17431051701575,11260.0,149.49159385358018,134.3798734558671,108.20638746611232,9386.0,185.23658969804612,99.04031971582152,92.0407637655511,7612.0,221.04365373772285,196.62889871503833,157.59951924503213,7092.0
218.31880565741258,212.66925091669594,206.17946568883855,27112.0,202.36304384156904,194.1352570887246,185.7567266447416,23314.0,77.62145139205875,79.68927430395273,76.99342765858533,20164.0,152.96712777034097,143.64028955327606,137.60419455600186,17938.0,112.93792517006835,108.86890589568796,103.83900226757378,17476.0,183.40138763972794,172.27692834809912,166.2311019743887,10955.0,137.62002979259802,126.66363011342938,122.85562048814033,9545.0,171.72194527528558,157.31955983900278,150.34865773051226,7056.0
162.62011972241305,147.98421359326244,131.5576097896911,32822.0,129.87377345160255,117.05883507339237,104.6819609074484,25460.0,222.9269332250764,214.13415871728273,208.2322576280228,18950.0,74.9673092097827,67.66046668920869,53.32713335587265,14781.0,110.04649464460255,92.13948393377999,76.97882181110484,13446.0,190.1072970960621,171.56098287415483,150.86880119136586,10181.0,208.6818583636295,198.2258127885186,188.5359984284422,8846.0,148.67055890044801,131.50297999148066,115.13248798881239,8234.0
134.17859733302137,131.0602577693494,110.97266082687689,26036.0,203.9114888370074,193.73732881237805,182.51310053280795,23510.0,212.9973202892178,132.18026371756687,117.44615057423175,22714.0,172.3843226788433,96.11415525113716,90.09398782344707,17928.0,68.85140327430172,50.673655195468044,44.52046441695538,13808.0,222.12646675356933,213.5566420397023,201.3244965956673,11956.0,112.3635072436163,86.68942335005646,82.67720859768113,10558.0,187.11200307277826,163.44778183213765,151.9305550220954,7890.0
211.0178230953893,187.3455469893856,168.19403686202796,36177.0,115.94009522755877,101.13641900121964,87.83888827372202,29462.0,68.50974060916354,61.46534280482881,52.795178129370555,18591.0,136.98879452701723,126.3871196036817,110.27164425571917,17853.0,90.58435084572666,74.85672678389416,66.5176991150423,9073.0,229.08695069668823,217.5188906752428,203.3941586280796,8445.0,218.79482044665053,196.60606883439897,177.31691670626375,7464.0,176.35671378091854,158.80141342756284,137.83409893993021,5655.0
74.16512764802803,66.67010682598634,55.27820025347749,31625.0,225.2962450155186,205.7250221532817,173.21339167035117,23460.0,148.16614387284753,104.90929527393116,89.57705980760412,19137.0,207.84476762568272,190.28305406259733,159.0755611760903,18065.0,181.7560445183607,166.58172359388425,145.7375804869663,15691.0,161.8295215646328,147.1279862394092,127.49334267694493,11042.0,171.0969818913481,75.86297786720951,70.18329979878838,9575.0,115.97046545605409,92.41828428303685,78.04696305572273,4965.0
49.590087119536776,45.735135885629106,43.29912186322461,28812.0,194.3992533216185,125.03151421983009,109.15482595805628,28182.0,93.72752850584847,82.41640752258172,76.56108396267734,22535.0,195.19574605221646,185.2021269738954,176.28688366096318,15524.0,207.7265583519158,163.1919932037796,138.0718912604862,9431.0,166.22348203878758,90.78902193493613,81.29776411994689,9429.0,127.32234302196163,134.00803195029877,123.10778788551357,9109.0,217.28760858006822,206.22761921650806,191.42184009931842,6758.0
210.09735382668288,205.75826334968872,195.31855490413727,31523.0,172.67081218273785,157.78255076142054,149.0970812182754,22816.0,117.36039418113688,110.4657773010756,116.02761949453803,20398.0,176.96784505453283,126.02181271154485,124.78939450921538,17534.0,140.73503541237739,134.76742060772125,136.98217957505292,15766.0,194.63277030345637,185.42168319748606,172.25630953550194,14903.0,74.42700844013267,61.64395123476184,63.89840575179899,5322.0,86.81324166925053,86.28738450758317,101.8987169943529,3198.0
164.50573487617254,161.19747259439688,150.74954323995095,37544.0,183.1965465231188,70.06802933374335,61.15384615387106,21996.0,136.39428834639014,130.61031782588282,119.87102717641922,19805.0,193.27678302738525,84.4097953656276,74.02505266327154,19248.0,207.57085489227177,199.17074677580732,189.58815352536163,13271.0,184.19768655023964,180.13762757994482,166.7535495577199,12910.0,101.39794816414769,78.39362850971574,69.98596112311021,6514.0,226.89176739975227,218.254672772772,207.63730763089347,1852.0
223.7870073060646,215.84429242867483,198.00521196893862,34671.0,49.76792828684398,47.293281419763716,43.05459978270862,30572.0,90.45012611787438,81.3988764045002,76.67771153404999,21489.0,154.16998149861215,88.12812210916123,84.7368177613283,14064.0,159.69466571835116,147.56287339971445,132.45270270269722,11040.0,120.54464697739354,116.83548684818125,111.5806414397734,8725.0,182.37997449397508,175.70448971584148,150.3519832575786,8674.0,197.10558952470265,192.43548107983474,177.41376326720717,4325.0
105.40401242338801,101.36875682028938,111.42642491396069,44770.0,119.56701121232098,127.10730553609132,143.35266292922287,24558.0,216.11155796856704,185.80003128002767,165.4296087762566,16029.0,196.1302488494201,181.98260904981777,123.51081334256621,13678.0,43.73628515733054,39.48092453356034,33.610414926205564,11909.0,226.67558799674163,205.6148231330815,191.83336452677648,11417.0,172.57644567756967,145.18384929906193,132.0801693925243,8449.0,70.64783895794868,83.10361160450874,71.07827116636481,3590.0
193.1879021879017,122.60205920205681,89.87876447876863,33874.0,222.22951268979284,215.0393575617966,207.99073617279237,23948.0,123.18417344174229,112.67479674796043,104.00802168021437,22909.0,168.65952526399238,162.94153067457617,154.50554149577255,18243.0,205.6900572710542,198.4139457991299,191.60615811538443,15277.0,188.59219976616328,180.35334892266323,171.0259311842339,9236.0,148.0568531239877,141.57814851160626,133.7206411514525,4088.0,89.28809407154226,76.0560999509987,71.61391474767294,3885.0
125.85156704630619,112.34915620583617,105.5640951034991,29235.0,233.42165623020446,217.55118553434113,191.67571941179372,27151.0,151.87879017586397,127.16199211643661,120.17033050333386,24046.0,179.77202233250395,163.38368486352323,150.400744416872,14216.0,109.94223863753639,97.8282548476499,91.07458705243664,13180.0,54.62751390671322,44.11959777492899,37.08301240907521,12766.0,144.3457062895888,86.16743997643908,97.65374134629408,4675.0,106.08078671054055,77.45768688293921,74.91506033537911,3251.0
155.54567074781937,136.22452215273583,118.23271382013343,38094.0,117.44927074201112,74.5512074599713,63.264525384571016,27513.0,137.85880935775572,107.6072402206393,89.79857985166018,15778.0,68.38623200397183,53.487175244085975,45.741850074477384,12529.0,191.43901542019614,169.9803767042423,140.11088344234935,11345.0,200.95361663652045,191.22947558769908,175.62423146474646,11062.0,221.3135380701699,215.25324368529698,203.40261675446556,10785.0,103.85559265442828,115.85234650342827,112.3701539603022,6034.0
190.74073881642533,165.87759131293782,132.77627682236295,46974.0,77.48422242777576,67.51557200123966,61.23229519991881,23208.0,135.47052740434503,112.76059979317537,84.49689762151077,19247.0,217.92485453033518,215.038237738991,205.52136325852138,9774.0,167.2743073481348,142.48412493546545,107.64674754775464,8681.0,52.707688701341155,46.37869198312893,42.48546647913841,8534.0,104.75914249683655,79.2306545913159,56.751576292560934,7767.0,181.44620428320695,155.188508536644,116.70074935070568,6015.0
233.1737540437751,213.68718645977,182.08879928735757,42658.0,49.17325949366119,42.07072784811248,30.859335443040237,26309.0,164.06716718058573,155.9898109666179,140.83241721410292,24580.0,213.39935385783687,209.90729760550255,202.54241733181533,13308.0,210.86199312715206,128.221718213054,109.69360824742469,7453.0,156.25658138672554,87.65739710789379,73.74935113088807,7271.0,75.09204297842281,69.08332707193372,59.89616049290187,6345.0,105.69705595314194,113.83799609631569,114.69766590761449,2696.0
129.9057591623022,115.55404989220031,105.2492300585207,26770.0,221.66097082717596,190.02825243108478,185.80975629275355,24989.0,197.63880268294554,160.13524877365106,150.102712984286,19869.0,230.26346656704905,207.43660814342974,200.99260366082333,16290.0,158.02721665381173,149.1938319198158,135.73253662297572,12990.0,95.06303372857802,88.8102844504655,80.36763531361225,12972.0,181.26289567711416,107.40254642444373,107.11428715212723,9970.0,63.35041998709829,54.06999784623166,49.36872711607303,9290.0
212.0986543556305,201.2001678776423,190.29633029928195,38123.0,157.18684876074317,129.97804754679328,125.55912999495018,26438.0,197.6353863381855,186.48256812243224,173.01164613661717,16169.0,172.14598489087325,149.1351426972624,143.10464465585542,14282.0,137.61738072711938,119.76848222733271,89.30963643736018,13395.0,184.72731779871242,168.37865642042627,157.69056767476584,9897.0,222.64157651863943,211.44836977076653,201.0060518949849,7368.0,107.51529987759653,92.44277845777547,67.7062423500685,3268.0
93.73333859135087,86.64768514866446,79.49152141335634,34244.0,160.69386068477587,149.23358913813274,121.62449822904289,24672.0,232.13903649631948,219.1250802919636,190.4167591240651,19015.0,69.26124265056038,61.27983473700371,48.0834260289259,16958.0,186.78802628377136,170.92273059138475,145.98357264540823,12701.0,129.1672964617017,123.44555135691681,99.2331672964694,11639.0,172.33980054397037,105.02012692656069,88.44678150498402,6297.0,209.21704694466564,192.1260949383635,164.16244426961174,5514.0
219.47918104441553,207.01547043937813,196.50937428109933,24466.0,202.4852495689147,180.28126019480322,160.0792282238966,21448.0,232.56022820846283,217.97041524525986,207.98035525230534,17388.0,97.83321247280489,87.44923857867518,78.55728788978323,17002.0,182.7150438394078,160.91447469619945,142.35794493154765,13899.0,153.56328751431278,138.66543937162027,121.28268695795016,13456.0,61.08971962616212,55.2374550682907,50.356721782871304,13012.0,131.84008021985522,118.86444328900956,102.77063061725518,8269.0
121.16147389386208,111.58742353107706,83.05818750888906,47941.0,103.91909207394598,75.10690097015318,63.59179937762612,42507.0,166.62134523981177,151.45902347688374,122.9637044505248,12032.0,189.3115438108402,172.63984818838617,143.14379670444836,8355.0,144.6435454394362,130.9083734839587,96.51146369828207,7018.0,203.34500740495793,184.88325233100102,151.75000521472938,6877.0,218.44514601420838,206.3685872138916,188.98973954222504,5463.0,62.96219191193161,60.098109595585484,52.73737736299165,1267.0
242.62423847832562,231.81602567083115,224.1339347997963,37964.0,117.50529015710438,114.37111253606432,116.96136582237985,21506.0,227.58705104217037,220.4998287174837,210.7095839152556,15245.0,126.3032802985417,132.16250900281,147.18280625941293,14514.0,210.44154323114248,200.32111608680293,191.57574922494035,13769.0,154.6656972517071,154.69201686781525,149.82855896466572,13753.0,186.26699134986058,175.95493203459765,170.27927600494377,6238.0,78.74755822689937,68.67017280240098,66.20360631104514,1331.0
117.90309891584361,108.60596757170883,107.83900988200506,32917.0,240.63284289885775,234.51000121599864,211.64390807390492,19077.0,197.84729721882567,196.9436799628367,189.23671834176582,18410.0,156.29170704693414,150.74276616364455,130.7246296552667,17222.0,178.9400738426589,180.03308719113733,174.3227066174371,14084.0,224.20139288891505,220.71084463527234,205.5907734199285,10477.0,86.94564090750283,85.36899689046685,79.4741448808175,8681.0,52.80369227439864,57.48194467006658,51.699204157839745,7232.0
72.18880618379076,60.603206412830644,66.79086744919019,38262.0,208.77833989809096,205.28114046182696,193.39038051531233,27651.0,95.89735635284066,92.36619908282115,104.12894523873797,24386.0,219.63882712981064,195.99238837593015,161.7995082524656,9597.0,158.44954471747118,131.4169888985949,117.17799675689116,8019.0,223.66461664616128,220.11012710127608,208.7861008610086,7412.0,187.33559074807354,171.84267555740672,151.71452385913767,6982.0,172.7871904673226,81.61068702290521,70.42487432508237,5371.0
113.89859843851967,99.70049854198031,88.3450286896931,38322.0,213.4611377370271,196.04521775369918,169.33541710078407,30588.0,235.4094089185338,229.41244932650955,217.15872237477797,14376.0,163.3145957979642,106.27772366771993,88.57214414915407,12060.0,227.58835194656655,220.12895313639203,202.9313224089306,10648.0,82.00132702994959,70.8092394459422,68.4639628431743,9738.0,187.38446542171206,162.89072439975422,137.53724604965745,8113.0,149.89543773119937,134.61491985202667,116.14093711466813,7195.0
240.33159362910442,235.77544317469233,222.66800143976099,44452.0,228.06694702571772,219.51170046802036,208.03900156006551,22566.0,205.71576359725353,135.1762777834744,145.68872272867247,19913.0,123.3424908424877,112.01308215594311,104.0965463108348,14739.0,208.22342776773394,201.1884167169042,183.50030138638112,9750.0,188.89961338488152,171.53539528063027,163.60778562858349,7499.0,160.86955767562597,134.72281006071452,129.8785776235926,5764.0,73.40476823542028,70.60639900738583,69.0007976602026,3837.0
191.6589283863649,186.80070473624934,177.98631982589262,26681.0,141.6969994850955,131.98679960680778,130.35524036885275,23043.0,123.2689511941892,113.6394369447423,112.04488288911583,21381.0,177.3003242292716,169.5640490190738,163.886519756007,18192.0,230.95002477523207,231.77737665464548,221.09365045658365,14133.0,97.41747572815827,88.03883495146026,85.98757281553708,9648.0,166.9864981824472,156.82793837631974,153.22849229704013,8667.0,155.32439738680296,142.23759104904454,141.01787189306697,2575.0
225.52679506576254,224.32514837662387,217.23004189456822,49827.0,160.13492359299383,139.42843831531962,139.04826686545127,34381.0,54.21168278689419,51.21579644423052,50.03216679375812,13943.0,141.32591013187877,69.82752902155403,62.89086314459718,12671.0,194.3817082388501,172.20653817081728,171.72864701436387,5335.0,204.77547931382009,123.77623612512593,100.53203834510599,5316.0,174.32982078853723,80.59677419353943,72.5922580645188,3963.0,103.8096784670353,92.16661253653834,88.7599870087701,3084.0
60.26864828210955,51.51977848101541,47.47072784810399,55260.0,182.19635805177796,162.31110136024776,118.24802544975861,39836.0,224.39568110484694,212.7680351538006,147.23565599498733,9128.0,100.02861119702422,73.24590163934693,69.74110733064867,8841.0,141.28513321130953,124.46329062436679,92.74069554606315,6465.0,181.7753999135326,106.96044098573533,87.54950281020308,4920.0,211.05840314089411,200.94599337808526,136.2331783394435,4619.0,215.8510354041431,203.64239590291896,186.2683144065936,4491.0
150.9575346235007,135.9639548747993,127.34265798404579,42577.0,199.04164220119566,189.0002583554579,174.9554924020194,27818.0,83.2877869761955,72.24323632330876,67.60126312197457,16624.0,209.6662592566035,198.86009058884613,185.2403839240956,13865.0,184.377887391724,174.95013233878277,163.4249879692044,11706.0,57.72734499204955,45.087440381557755,41.1820349761514,10929.0,116.91539732061297,90.26940723067648,86.57074692604127,5424.0,131.90038977913102,118.53471921466405,111.68853760646164,1257.0
116.2450103234651,93.36200963523727,88.20578114246445,40460.0,219.13914913602838,206.148493313235,191.85217412798974,37370.0,221.79415283774082,218.10019247776697,215.0157103469688,19222.0,182.74052132701428,125.72511848341043,121.26540284360159,16119.0,230.051020681161,215.91893410386373,200.4964817936045,11536.0,189.23471412625048,166.84738930918826,155.84143618999545,5283.0,61.03407155024897,49.95059625213622,48.63865228088994,2536.0,191.44706494406793,82.40501170553651,88.04196653081266,1454.0
144.84571464822332,111.87235932245957,82.89208906933825,29478.0,180.16343060024082,145.86230999667455,110.13397314989346,27981.0,219.4114935134512,212.2942353740275,202.05135627747262,17943.0,50.927668092071045,40.84096078610902,32.96024019652306,15865.0,103.11414510239351,78.51135100809303,59.96602635338811,14330.0,204.46142100976832,193.57949918566146,182.54478827361427,10991.0,165.36815886678636,129.83032295232204,93.88308651597683,9816.0,157.55664130662205,63.97222028339195,67.26635024778255,6316.0
150.66815759420993,138.41577845451476,127.88266082984885,29543.0,220.47063602206248,216.61195545472808,204.92736011915758,23842.0,172.1647580591784,161.74468789303094,147.26345402793294,21918.0,102.00932663729365,88.25786614736816,84.77831300605492,15101.0,206.97667980874752,194.02680144282948,175.5705058300552,10541.0,74.94903523490294,62.529781879199035,61.55746644295979,9754.0,126.9967766197521,114.18674116257024,105.26947458902585,9294.0,190.95293956544933,178.5339145517653,160.4140953076501,4747.0
211.719960495998,196.25447163392562,187.6179084823878,37553.0,211.57313742836612,64.59013808225052,73.11608138779049,34055.0,59.52952380952465,52.25142857142734,30.97142857142856,26000.0,232.036831873013,221.73221657036254,191.40067644947032,18226.0,153.33480956599067,74.51107174490306,69.59743135518157,10417.0,191.62588754557532,175.29552868930998,168.2575321435425,2426.0,242.0138305682,231.20105711350823,197.58155924243457,2258.0,184.02308326463367,133.3948887056893,124.37469084913437,525.0
104.62209302325857,110.79037467700525,125.26647286821478,37500.0,109.83467278989917,84.64408725603032,77.7826253348605,29898.0,179.96528266479223,105.76378137462156,110.92704668073766,28954.0,134.1662987490834,152.91598100207634,171.19897652016448,12813.0,194.44025599001318,182.77085772262672,166.88691173027294,10248.0,220.58655999993732,219.11725333329497,207.43186666664334,4261.0,46.123341139729206,46.0735753317735,48.036007025764775,3077.0,125.79224999136139,143.8561650938413,160.36026132945946,2609.0
96.57630161579593,67.86654697786737,61.559545182516146,28622.0,211.2010825912309,199.36458878992192,186.7698969792378,26274.0,225.31501427213948,214.44407231205878,205.13069457658509,22371.0,140.2798394290777,109.5831400535065,104.01190900982887,13985.0,151.23133739691357,126.84646826820642,122.24316959482786,13951.0,164.37800121348508,151.4201265493627,147.97720377914538,11562.0,194.26465927099642,181.18189822152488,168.96583905616637,11365.0,123.68008884430407,93.48692412408366,87.95536290034778,5010.0
200.52249172306045,188.57902691811327,157.25431841084088,28409.0,215.09045736084997,205.59631871789466,176.89057633763935,28025.0,184.21736778032061,165.82348167185071,139.6012444203909,27887.0,38.29127829558837,36.37882822901916,41.46981802042225,14836.0,156.62030885257957,134.47926019033903,115.80894235949042,11159.0,47.34915254242159,56.07939339878416,77.84495985729185,9230.0,129.6475241087898,109.62964568209581,92.6605266009241,9009.0,95.96873597606312,78.6061331338812,65.61929693342393,6685.0
193.04296066252525,180.2270186335414,176.85310559006177,42571.0,140.29945519444433,61.821153484882245,80.93593838062381,38572.0,209.59439489784398,198.8902831069075,194.5345328217528,11550.0,219.25042869557922,209.00077517555076,207.35430222449463,11412.0,58.83835078533467,39.32635253054697,47.92997382200366,10323.0,130.16739319964586,113.61048144919727,110.72382059480351,9660.0,164.13532467533042,147.03082251081858,145.67116883116847,5299.0,108.13415811177404,51.34245854171037,65.80275511100632,4593.0
209.12236559636338,204.0496525934164,189.69843724755137,43316.0,155.6932051420572,80.89078535161543,82.78567570487164,26962.0,221.79712134140533,219.29613829430696,209.18752086659472,14025.0,98.4869757618484,112.12219652015781,105.81273257568103,11323.0,74.60983547278282,66.0923883565297,63.328873621406274,9939.0,130.331949107611,144.73979501679236,133.144901926135,9271.0,178.50772736984536,104.40032761198256,114.14073071718502,6890.0,187.04512478235657,167.1918165989554,145.14944863609952,5534.0
203.62530927085814,194.9262479988609,170.63593363409512,27507.0,220.94869388393974,215.22310860839815,206.8231398925703,23597.0,58.30142199078735,54.61973429469715,54.20288403763524,19183.0,173.7710762180812,158.91711031740354,138.75591347126104,15786.0,91.22627573859351,43.862242614153146,42.126678603388115,14955.0,168.64864864864657,75.04516845612825,75.4644576082957,14840.0,94.78511485970698,85.01547003477157,80.20729846569407,8930.0,135.69557230633032,119.75828213087013,110.60309115094918,5402.0
225.6631135793765,219.8884360444173,208.00559835188477,27868.0,179.09023719491347,154.05422825714268,152.60862839463002,22334.0,77.9838647924042,60.10982880269576,60.973746102922945,18280.0,109.79990572708103,94.31565716082174,91.43090580564473,17051.0,149.40069245060047,121.45515960141822,115.00810673872626,12722.0,38.08694872711706,36.36059519539609,38.53728935106007,11859.0,139.39047134621984,68.12741607325022,69.73245167852755,11796.0,206.38115619135385,199.171200750445,186.38080440900737,11650.0
210.59828427102684,204.05626197528179,189.78292109387561,23938.0,158.41331403762587,134.88347322721754,124.86986975397531,22962.0,56.30815882822874,49.291108822536685,53.168783613675274,19349.0,99.14990803189107,82.60162477009057,82.82709993868376,19064.0,194.15189742529512,182.07780994727005,168.84996380932753,17301.0,177.04197712246832,160.35171581488143,145.5729352502876,13598.0,137.10321016676352,110.03327701463212,108.45640196869988,8728.0,224.62848193777245,220.3342660263297,209.2790561704052,6520.0
160.2550848409909,162.1055174738713,144.0135970333722,24900.0,75.85972656488497,78.46992826926358,71.58549445160867,22200.0,215.32702947844757,211.61433106575703,197.73646258505516,19259.0,53.10748545052104,54.84138069435821,50.75243829021174,19055.0,199.85662224072442,193.49645980841066,178.16211995001345,16321.0,121.96895306859015,125.06663228468081,113.7380092831336,9695.0,97.67076179974909,100.91195463852321,91.67879456082645,9463.0,228.7229347318032,228.6451529155174,214.22425878812118,8887.0
68.36850828729722,54.543370165748925,45.092817679558834,42306.0,185.59233097881057,172.8410696266415,163.94197780020258,32976.0,210.72346555070564,204.6524138767232,194.8117115477901,15897.0,160.75895914174765,125.00844556037693,122.62748230997563,12604.0,113.81185939758642,102.13752122241411,94.46846506946191,8674.0,74.3360818203413,82.18615713946251,77.92024102114053,5946.0,199.60333293936597,193.54291454907462,181.8468975298348,4392.0,172.85753803596165,71.68637621023832,75.11030428767896,3625.0
234.6745400139767,226.227032533249,204.80441841217754,36474.0,69.19790437858329,78.91041565470695,74.7946707376368,31591.0,103.16395806029524,103.34973787681116,101.99180865006268,15707.0,133.66545948392917,64.35672249887782,66.00829938131494,15291.0,125.66983845984085,126.08895773401015,124.35896057914529,14385.0,76.71776441250522,43.278861669362996,46.50462080093365,6819.0,180.93331201024057,179.8432752278924,163.69710538941027,6620.0,142.39122200264092,146.892072902952,125.15741655687228,6253.0
215.11192250936662,209.22221801808362,191.38798289757412,39034.0,236.1769658808009,228.7532947723055,219.68216429932036,27303.0,200.34579622198447,134.89077028482836,145.70343545072566,26447.0,174.97795347423119,169.93902995286314,158.17013836095788,14886.0,81.49745186862037,90.88221970555222,83.0908833522144,10218.0,135.1994890849935,132.34858337203727,123.0629354389273,6579.0,195.35561676968854,189.34231389411252,179.58740929857655,4301.0,226.16557801172453,220.71630933170542,208.87755833910526,3532.0
171.9411708436953,150.30772909891172,124.93619667112793,35548.0,105.94269831089062,118.31373387499256,130.03542156652952,21751.0,87.54486973301954,94.94458484585421,118.47861048568203,20818.0,40.545207261527935,37.79007746434381,38.955354503025134,16930.0,155.72621895124144,67.38730450782457,66.08003679852365,14023.0,218.3635928884671,215.53468549566423,207.6927815911219,10454.0,76.42794426417949,64.63771712159284,69.72571101354791,5429.0,202.28329890963747,195.30745953216422,182.2168211729621,5247.0
78.20821491610849,74.54061088343855,69.09585065963422,33347.0,203.15846746768648,194.94067860650244,160.54439658429908,30010.0,62.52440283842381,54.82586534301059,50.79978012455837,14831.0,219.11402562375181,212.09258260285065,176.56412677006224,14565.0,230.2681459195298,224.06148928167468,206.57465212486113,13317.0,100.40479069064996,99.66676741725257,92.40448843887154,13231.0,176.23780739112433,154.03565050143254,150.12405550213163,6000.0,131.6048642345487,125.67732800266606,114.48525737131475,5319.0
132.30968513352465,111.66927062575218,105.02064567556315,22326.0,182.32824188128734,165.63408734603075,150.59820828666508,21512.0,200.48950621475367,194.5431637573938,176.61916728926045,18827.0,98.43480902776636,90.28003472222912,85.96614583332043,16758.0,62.93928661774696,55.92575259297455,50.03326587400447,14641.0,220.5831464274316,216.98408629710406,210.05260066215908,12529.0,79.13242063729373,67.25635200572933,75.21850899740954,11493.0,163.20800817540393,146.12481419546555,135.12616127833667,7914.0
220.47035285557365,214.0301927973626,202.98463077481415,30865.0,155.09295544669936,144.66340097970902,137.89409843713645,20627.0,85.94321362872188,76.02215468288153,77.27841318083702,17822.0,134.70946952522164,143.14285251633632,99.69100978042367,17488.0,118.99821091342834,110.4503528476296,97.94911042639842,12499.0,187.3604139271591,167.88788519808156,160.0118918300715,10996.0,59.914090512648876,49.13436379493922,62.10078495977108,10074.0,48.20096634642837,39.034383954151565,38.094892971502304,8569.0
37.160678925038155,32.120792079209636,28.209900990098703,38171.0,211.56320751144096,208.5076666793106,204.6521788512988,26751.0,168.1646228167955,153.71479004088047,149.4537346711274,26399.0,189.2091959862953,83.54934586561983,83.12638130318956,16290.0,130.66614730878095,66.64759206798793,84.54178470255076,7874.0,125.36051791850663,120.34756995581947,107.40009818360336,7059.0,68.79120274550678,69.51638678576032,64.9738806947457,5376.0,92.5183688739425,95.35110362887521,90.24388327720659,3540.0
192.49914310197147,125.4638674664408,99.53856041130813,35812.0,194.41708217913222,158.08079409048958,135.9959372114508,19402.0,208.4808509448909,190.45711729843094,158.2090461813586,17658.0,89.6491311431183,69.12143632907313,81.62510181917315,15122.0,223.22564684054652,217.30527780639187,208.6375115967374,14727.0,206.75997967364327,200.81599006265927,192.40466376828425,10829.0,145.1153094462499,120.15407166124075,108.8524429967392,9215.0,119.21215528075376,91.94530784998565,84.31823292110838,7015.0
229.9690979160647,218.03404224951007,207.53054524692644,53284.0,228.50293913277417,198.82868518417513,197.01970064042752,27745.0,116.11420500402977,113.7179176755401,104.05811138014998,13971.0,178.2915662650598,153.00556070435562,136.31677479147694,12553.0,55.58643189133673,49.511798355409695,40.98748659277358,11188.0,215.90169015098945,189.85249918916435,183.27611805830654,5397.0,79.25163502952769,87.31831233053715,82.92805870152588,4943.0,156.1595561035782,84.50554870529707,73.10530209618257,4059.0
164.65587989991877,146.37964970808588,139.80483736446897,27029.0,87.46658833894415,89.02550545845557,80.75170117981227,23559.0,217.12521776076062,215.92122370936224,211.30036116420294,21993.0,143.86126768664442,48.844127458868854,52.689405268618074,20423.0,204.81853299398054,180.26272495909168,174.87561352480026,10964.0,74.95852909620085,69.9497613850697,63.75298731085133,8693.0,194.50465158699987,58.11391827799444,66.89657059468615,7772.0,48.949556041678136,46.382061510738936,42.84300604813801,5987.0
212.9892178362552,209.544103313856,203.0762061403576,25407.0,157.5185580204781,78.91659556313712,61.97909556314324,25053.0,84.90712907894444,70.69072496384699,63.079689760482985,21997.0,173.29276719551558,163.7437832431818,155.3230895121911,16811.0,155.03081949145803,145.9313547980869,139.99275761630753,16416.0,78.72284048753592,49.13966908086019,40.6085497261917,10926.0,130.91541559867989,119.80950201391367,117.99862687660116,8062.0,198.77685437855934,133.09340114115554,76.27288514016853,4688.0
214.36732071368812,197.7411654228184,174.69006079177313,33317.0,169.10939425538226,149.82453313110517,127.0096691629512,25215.0,201.3934206818841,122.5434629473042,130.26718794026212,20139.0,226.639744282344,220.95146767509274,203.19475958940816,14172.0,174.53499477690147,88.69206088641096,101.10140277570221,13440.0,202.58702827375154,174.8201773571436,151.29498548534627,10562.0,137.91162430654379,115.11043736292461,94.24667784801683,7751.0,76.43554327808747,66.69290976059324,69.4742173112311,4344.0
