,date,month,year,name,f0,f1,f2,f3,f4,f5,f6,f7,distance0,distance1,distance2,distance3,distance4,distance5,distance6,distance7,xkcd0_BLUE,xkcd0_DARK GREEN,xkcd0_DARK PINK,xkcd0_DARK PURPLE,xkcd0_DARK RED,xkcd0_DARK YELLOW,xkcd0_GREEN,xkcd0_LIGHT BLUE,xkcd0_LIGHT GREEN,xkcd0_LIGHT PINK,xkcd0_LIGHT PURPLE,xkcd0_LIGHT RED,xkcd0_LIGHT YELLOW,xkcd0_ORANGE,xkcd0_PINK,xkcd0_PURPLE,xkcd0_RED,xkcd0_YELLOW,xkcd1_BLUE,xkcd1_DARK BLUE,xkcd1_DARK GREEN,xkcd1_DARK PINK,xkcd1_DARK PURPLE,xkcd1_DARK RED,xkcd1_DARK YELLOW,xkcd1_GREEN,xkcd1_LIGHT BLUE,xkcd1_LIGHT GREEN,xkcd1_LIGHT PINK,xkcd1_LIGHT PURPLE,xkcd1_LIGHT RED,xkcd1_LIGHT YELLOW,xkcd1_ORANGE,xkcd1_PINK,xkcd1_PURPLE,xkcd1_RED,xkcd1_YELLOW,xkcd2_BLUE,xkcd2_DARK BLUE,xkcd2_DARK GREEN,xkcd2_DARK PINK,xkcd2_DARK PURPLE,xkcd2_DARK RED,xkcd2_DARK YELLOW,xkcd2_GREEN,xkcd2_LIGHT BLUE,xkcd2_LIGHT GREEN,xkcd2_LIGHT PINK,xkcd2_LIGHT PURPLE,xkcd2_LIGHT RED,xkcd2_LIGHT YELLOW,xkcd2_ORANGE,xkcd2_PINK,xkcd2_PURPLE,xkcd2_RED,xkcd2_YELLOW,xkcd3_BLUE,xkcd3_DARK BLUE,xkcd3_DARK GREEN,xkcd3_DARK PINK,xkcd3_DARK PURPLE,xkcd3_DARK RED,xkcd3_DARK YELLOW,xkcd3_GREEN,xkcd3_LIGHT BLUE,xkcd3_LIGHT GREEN,xkcd3_LIGHT PINK,xkcd3_LIGHT PURPLE,xkcd3_LIGHT RED,xkcd3_LIGHT YELLOW,xkcd3_ORANGE,xkcd3_PINK,xkcd3_PURPLE,xkcd3_RED,xkcd3_YELLOW,xkcd4_BLUE,xkcd4_DARK BLUE,xkcd4_DARK GREEN,xkcd4_DARK PINK,xkcd4_DARK PURPLE,xkcd4_DARK RED,xkcd4_DARK YELLOW,xkcd4_GREEN,xkcd4_LIGHT BLUE,xkcd4_LIGHT GREEN,xkcd4_LIGHT PINK,xkcd4_LIGHT PURPLE,xkcd4_LIGHT RED,xkcd4_LIGHT YELLOW,xkcd4_ORANGE,xkcd4_PINK,xkcd4_PURPLE,xkcd4_RED,xkcd4_YELLOW,xkcd5_BLUE,xkcd5_DARK BLUE,xkcd5_DARK GREEN,xkcd5_DARK PINK,xkcd5_DARK PURPLE,xkcd5_DARK RED,xkcd5_DARK YELLOW,xkcd5_GREEN,xkcd5_LIGHT BLUE,xkcd5_LIGHT GREEN,xkcd5_LIGHT PINK,xkcd5_LIGHT PURPLE,xkcd5_LIGHT RED,xkcd5_LIGHT YELLOW,xkcd5_ORANGE,xkcd5_PINK,xkcd5_PURPLE,xkcd5_RED,xkcd5_YELLOW,xkcd6_BLUE,xkcd6_DARK GREEN,xkcd6_DARK PINK,xkcd6_DARK PURPLE,xkcd6_DARK RED,xkcd6_DARK YELLOW,xkcd6_GREEN,xkcd6_LIGHT BLUE,xkcd6_LIGHT GREEN,xkcd6_LIGHT PINK,xkcd6_LIGHT PURPLE,xkcd6_LIGHT RED,xkcd6_LIGHT YELLOW,xkcd6_ORANGE,xkcd6_PINK,xkcd6_PURPLE,xkcd6_RED,xkcd6_YELLOW,xkcd7_BLUE,xkcd7_DARK BLUE,xkcd7_DARK GREEN,xkcd7_DARK PINK,xkcd7_DARK PURPLE,xkcd7_DARK RED,xkcd7_DARK YELLOW,xkcd7_GREEN,xkcd7_LIGHT BLUE,xkcd7_LIGHT GREEN,xkcd7_LIGHT PINK,xkcd7_LIGHT PURPLE,xkcd7_LIGHT RED,xkcd7_LIGHT YELLOW,xkcd7_ORANGE,xkcd7_PINK,xkcd7_PURPLE,xkcd7_RED,xkcd7_YELLOW,anna
744,1996-09-01,9,1996,19960901.jpg,25740,23962,22880,21730,13306,10390,4070,3082,23.89560629069704,39.509492530276816,88.53247991556545,73.68853370776216,57.43692192309752,87.71544903835354,33.166247903554,92.24966124599051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
745,1996-10-01,10,1996,19961001.jpg,71157,13004,8452,8306,8203,8112,7281,3165,83.19855767980596,38.63935817272331,55.072679252057455,32.66496594212215,88.57200460642176,91.49316914393118,73.23250644351864,54.936326779281494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
746,1996-11-01,11,1996,19961101.jpg,38847,24553,21068,14738,10449,9974,4733,3738,77.36278174936577,58.46366392897386,30.479501308256346,87.66413177577246,78.65112840894274,50.73460357586328,46.454278597347745,40.865633483405105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
747,1996-12-01,12,1996,19961201.jpg,25512,24114,20381,18556,10262,10106,8433,7796,84.581321815162,105.42295765154759,45.4972526643093,80.38656604184555,60.44832503882965,41.78516483155236,98.20386957752736,41.23105625617661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
748,1997-01-01,1,1997,19970101.jpg,33103,29088,15642,13228,12400,11935,8427,4697,100.12492197250393,73.98648525237566,56.51548460377917,80.5791536316931,37.45664160065608,87.51571287488893,87.41853350405735,40.62019202317981,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
749,1997-02-01,2,1997,19970201.jpg,29166,28303,14154,13984,13665,11618,7827,6023,94.58329662260668,79.56129712366435,74.15524256584966,42.07136793592526,67.60917097554147,85.32877591996736,33.52610922848042,84.66994744299774,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
750,1997-03-01,3,1997,19970301.jpg,36943,17301,15794,14734,12636,11521,9869,5942,54.95452665613634,76.42643521714199,46.52956049652737,85.07055894961545,95.90099061010788,91.1756546453054,48.51803788283282,90.8240056372763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
751,1997-04-01,4,1997,19970401.jpg,29583,27214,20667,20584,12703,7452,5250,5067,69.83552104767315,91.15371632577578,73.85120175054702,34.17601498127012,51.39066063011839,85.901105930017,56.04462507680822,55.86591089385368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
752,1997-05-01,5,1997,19970501.jpg,35189,23095,17604,16843,14239,11826,7647,3757,50.039984012787215,37.013511046643494,91.67333309092672,65.98484674529449,62.44197306299665,74.97999733262199,65.03076195155643,71.28113354878694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
753,1997-06-01,6,1997,19970601.jpg,35200,19845,18394,16098,13100,10812,9363,6548,95.96353474106714,72.39475119095306,93.96807968666808,62.681735776859284,37.12142238654117,36.93237062523877,66.88049042882386,76.3544366752843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
754,1997-07-01,7,1997,19970701.jpg,32867,23446,21396,17746,10773,10655,8370,3267,51.01960407529639,92.11948762341223,91.3345498702435,53.27288240746881,87.6527238595584,70.83078426785913,66.55824516917495,93.35416434203673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
755,1997-08-01,8,1997,19970801.jpg,30492,24075,20368,17322,10406,9307,6984,6206,64.20280367709809,99.54396013822235,40.162171256046406,92.24966124599051,91.7442096265481,58.01723881744115,62.05642593640082,35.2845575287547,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
756,1997-09-01,9,1997,19970901.jpg,28040,24690,20043,19705,9367,8454,7902,6959,62.3698645180507,93.96275858019494,37.336309405188935,47.86439177509728,107.18675291284832,64.66838485689897,76.13146524269712,76.16429609731846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
757,1997-10-01,10,1997,19971001.jpg,20676,20540,19812,19589,18430,13445,12075,6053,40.607881008493905,91.54780172128659,90.57593499379402,82.24962005991274,63.78871373526825,54.71745608121781,92.13576938409969,35.58089374931439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
758,1997-11-01,11,1997,19971101.jpg,35172,20117,18404,13446,11035,9531,9339,8536,65.86349520030045,79.00632886041474,56.36488268416782,36.701498607005135,111.2924076476019,79.66178506661774,40.607881008493905,93.05912099305472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
759,1997-12-01,12,1997,19971201.jpg,35633,26343,20193,12181,10346,9268,6118,4658,74.85318964479737,86.3075894692929,61.91930232165089,48.928519290900276,57.56735185849702,54.04627646748664,37.74917217635375,91.18662182579195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
760,1998-01-01,1,1998,19980101.jpg,49049,17872,17565,14872,12859,10768,4623,4272,43.18564576337836,78.52388171760231,43.32435804486894,46.05431575867782,70.67531393633848,90.60905032059436,28.08914381037628,106.47065323364932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
761,1998-02-01,2,1998,19980201.jpg,31360,26122,22996,12837,12767,7995,5732,5351,41.29164564412515,92.22255689363638,59.110066824526605,77.52418977325722,69.57729514719583,57.3149195236284,81.12952606788727,45.04442251822083,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
762,1998-03-01,3,1998,19980301.jpg,27372,20167,19365,18470,17152,8545,7537,6972,91.10982383914481,76.98051701567094,41.024382993532036,102.06860437960344,70.79548008171143,96.01562372864115,89.1010662113535,43.47413023856833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
763,1998-04-01,4,1998,19980401.jpg,37469,19534,19067,16502,12201,11014,10320,5353,68.85491994040804,69.9714227381436,53.60970061472084,84.40379138403677,84.11896337925236,35.84689665786984,50.12983143797713,88.8481851249647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
764,1998-05-01,5,1998,19980501.jpg,29508,26811,23682,19594,9427,7346,7175,3717,71.85401867675878,67.53517601961218,57.253820833198546,106.48004507887852,50.6458290484024,50.94114250780012,71.58910531638178,22.494443758403982,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
765,1998-06-01,6,1998,19980601.jpg,34972,19125,17772,16740,15670,12836,7254,5831,80.58535847162312,68.70953354520753,95.26804291051643,44.01136216933078,73.89857914736928,77.92303895511263,40.496913462633174,80.15609770940699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
766,1998-07-01,7,1998,19980701.jpg,32330,21286,20770,19523,11045,9498,8453,6035,79.4103267843673,79.4103267843673,89.48742928478838,96.4313227120732,46.303347611160895,98.55962662266937,109.33434958877287,49.34571916590131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
767,1998-08-01,8,1998,19980801.jpg,25169,22932,16472,16063,12793,12735,10988,8008,73.27346040688948,75.58438992278762,41.77319714841085,98.24459272652108,95.37295214053093,45.35416188179427,71.58212067269312,96.30680142129113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
768,1998-09-01,9,1998,19980901.jpg,28264,25776,20264,16489,13788,10146,5737,5116,100.60318086422515,45.45327270945405,48.39421453025145,52.99056519796708,76.909037180295,94.9947366963033,45.04442251822083,76.73982017179868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
769,1998-10-01,10,1998,19981001.jpg,44956,21857,16659,14292,12554,11520,6168,3454,87.58995376183277,88.73556220591607,45.88027898781785,39.42080668885404,84.01190391843289,65.65059024867939,55.955339334151134,92.59049627256569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
770,1998-11-01,11,1998,19981101.jpg,27394,22997,17556,17340,12138,9897,9402,8856,92.31467922275415,85.0764362206128,41.012193308819754,67.60917097554147,82.15229759416349,65.97726881282674,44.20407221060069,68.29348431585551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
771,1998-12-01,12,1998,19981201.jpg,53952,18847,16529,12335,11358,7103,3229,2647,49.315312023751815,51.312766442670004,88.74119674649424,35.36947836765478,81.4125297481905,84.20807562223472,45.2658811910251,64.94613152451807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
